session_id,agent_id,profile_label,question_id,question_type,verdict_swap_off,verdict_swap_on,final_verdict
P06_ActIntVisGlo_I04_gen__MH_042,P06_ActIntVisGlo_I04_gen,Active-Intuitive-Visual-Global,MH_042,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I01_beg__MH_009,P08_ActIntVerGlo_I01_beg,Active-Intuitive-Verbal-Global,MH_009,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I03_adv__MH_104,P05_ActIntVisSeq_I03_adv,Active-Intuitive-Visual-Sequential,MH_104,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I03_adv__MH_108,P14_RefIntVisGlo_I03_adv,Reflective-Intuitive-Visual-Global,MH_108,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I02_int__MH_088,P16_RefIntVerGlo_I02_int,Reflective-Intuitive-Verbal-Global,MH_088,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I05_gen__MH_036,P16_RefIntVerGlo_I05_gen,Reflective-Intuitive-Verbal-Global,MH_036,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I01_beg__MH_083,P06_ActIntVisGlo_I01_beg,Active-Intuitive-Visual-Global,MH_083,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I04_gen__MH_053,P07_ActIntVerSeq_I04_gen,Active-Intuitive-Verbal-Sequential,MH_053,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I03_adv__MH_080,P05_ActIntVisSeq_I03_adv,Active-Intuitive-Visual-Sequential,MH_080,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I03_adv__MH_108,P07_ActIntVerSeq_I03_adv,Active-Intuitive-Verbal-Sequential,MH_108,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I05_gen__MH_074,P11_RefSenVerSeq_I05_gen,Reflective-Sensing-Verbal-Sequential,MH_074,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I01_beg__MH_056,P07_ActIntVerSeq_I01_beg,Active-Intuitive-Verbal-Sequential,MH_056,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I02_int__MH_107,P07_ActIntVerSeq_I02_int,Active-Intuitive-Verbal-Sequential,MH_107,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I02_int__MH_069,P15_RefIntVerSeq_I02_int,Reflective-Intuitive-Verbal-Sequential,MH_069,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I05_gen__MH_096,P06_ActIntVisGlo_I05_gen,Active-Intuitive-Visual-Global,MH_096,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I05_gen__MH_029,P02_ActSenVisGlo_I05_gen,Active-Sensing-Visual-Global,MH_029,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I04_gen__MH_105,P09_RefSenVisSeq_I04_gen,Reflective-Sensing-Visual-Sequential,MH_105,,R0_WIN,,R0_WIN
P05_ActIntVisSeq_I01_beg__MH_051,P05_ActIntVisSeq_I01_beg,Active-Intuitive-Visual-Sequential,MH_051,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I03_adv__MH_102,P04_ActSenVerGlo_I03_adv,Active-Sensing-Verbal-Global,MH_102,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I04_gen__MH_080,P10_RefSenVisGlo_I04_gen,Reflective-Sensing-Visual-Global,MH_080,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I04_gen__MH_053,P12_RefSenVerGlo_I04_gen,Reflective-Sensing-Verbal-Global,MH_053,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I01_beg__MH_023,P16_RefIntVerGlo_I01_beg,Reflective-Intuitive-Verbal-Global,MH_023,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I04_gen__MH_096,P06_ActIntVisGlo_I04_gen,Active-Intuitive-Visual-Global,MH_096,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I03_adv__MH_075,P08_ActIntVerGlo_I03_adv,Active-Intuitive-Verbal-Global,MH_075,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I02_int__MH_089,P02_ActSenVisGlo_I02_int,Active-Sensing-Visual-Global,MH_089,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I03_adv__MH_106,P08_ActIntVerGlo_I03_adv,Active-Intuitive-Verbal-Global,MH_106,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I01_beg__MH_056,P01_ActSenVisSeq_I01_beg,Active-Sensing-Visual-Sequential,MH_056,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I03_adv__MH_041,P05_ActIntVisSeq_I03_adv,Active-Intuitive-Visual-Sequential,MH_041,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I02_int__MH_108,P12_RefSenVerGlo_I02_int,Reflective-Sensing-Verbal-Global,MH_108,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I04_gen__MH_045,P10_RefSenVisGlo_I04_gen,Reflective-Sensing-Visual-Global,MH_045,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I02_int__MH_070,P13_RefIntVisSeq_I02_int,Reflective-Intuitive-Visual-Sequential,MH_070,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I03_adv__MH_030,P14_RefIntVisGlo_I03_adv,Reflective-Intuitive-Visual-Global,MH_030,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I05_gen__MH_003,P01_ActSenVisSeq_I05_gen,Active-Sensing-Visual-Sequential,MH_003,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I03_adv__MH_070,P04_ActSenVerGlo_I03_adv,Active-Sensing-Verbal-Global,MH_070,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I05_gen__MH_038,P08_ActIntVerGlo_I05_gen,Active-Intuitive-Verbal-Global,MH_038,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I05_gen__MH_106,P13_RefIntVisSeq_I05_gen,Reflective-Intuitive-Visual-Sequential,MH_106,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I05_gen__MH_072,P07_ActIntVerSeq_I05_gen,Active-Intuitive-Verbal-Sequential,MH_072,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I01_beg__MH_093,P04_ActSenVerGlo_I01_beg,Active-Sensing-Verbal-Global,MH_093,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I03_adv__MH_108,P09_RefSenVisSeq_I03_adv,Reflective-Sensing-Visual-Sequential,MH_108,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I01_beg__MH_014,P02_ActSenVisGlo_I01_beg,Active-Sensing-Visual-Global,MH_014,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I03_adv__MH_087,P16_RefIntVerGlo_I03_adv,Reflective-Intuitive-Verbal-Global,MH_087,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I01_beg__MH_049,P04_ActSenVerGlo_I01_beg,Active-Sensing-Verbal-Global,MH_049,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I03_adv__MH_085,P14_RefIntVisGlo_I03_adv,Reflective-Intuitive-Visual-Global,MH_085,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I02_int__MH_098,P07_ActIntVerSeq_I02_int,Active-Intuitive-Verbal-Sequential,MH_098,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I03_adv__MH_014,P10_RefSenVisGlo_I03_adv,Reflective-Sensing-Visual-Global,MH_014,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I05_gen__MH_041,P07_ActIntVerSeq_I05_gen,Active-Intuitive-Verbal-Sequential,MH_041,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I01_beg__MH_028,P07_ActIntVerSeq_I01_beg,Active-Intuitive-Verbal-Sequential,MH_028,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I05_gen__MH_088,P12_RefSenVerGlo_I05_gen,Reflective-Sensing-Verbal-Global,MH_088,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I05_gen__MH_046,P12_RefSenVerGlo_I05_gen,Reflective-Sensing-Verbal-Global,MH_046,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I01_beg__MH_097,P15_RefIntVerSeq_I01_beg,Reflective-Intuitive-Verbal-Sequential,MH_097,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I03_adv__MH_049,P07_ActIntVerSeq_I03_adv,Active-Intuitive-Verbal-Sequential,MH_049,,R0_WIN,,R0_WIN
P02_ActSenVisGlo_I03_adv__MH_077,P02_ActSenVisGlo_I03_adv,Active-Sensing-Visual-Global,MH_077,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I05_gen__MH_015,P15_RefIntVerSeq_I05_gen,Reflective-Intuitive-Verbal-Sequential,MH_015,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I03_adv__MH_072,P12_RefSenVerGlo_I03_adv,Reflective-Sensing-Verbal-Global,MH_072,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I03_adv__MH_105,P16_RefIntVerGlo_I03_adv,Reflective-Intuitive-Verbal-Global,MH_105,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I05_gen__MH_070,P03_ActSenVerSeq_I05_gen,Active-Sensing-Verbal-Sequential,MH_070,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I05_gen__MH_037,P10_RefSenVisGlo_I05_gen,Reflective-Sensing-Visual-Global,MH_037,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I05_gen__MH_083,P12_RefSenVerGlo_I05_gen,Reflective-Sensing-Verbal-Global,MH_083,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I05_gen__MH_032,P05_ActIntVisSeq_I05_gen,Active-Intuitive-Visual-Sequential,MH_032,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I04_gen__MH_084,P16_RefIntVerGlo_I04_gen,Reflective-Intuitive-Verbal-Global,MH_084,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I03_adv__MH_104,P09_RefSenVisSeq_I03_adv,Reflective-Sensing-Visual-Sequential,MH_104,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I01_beg__MH_086,P09_RefSenVisSeq_I01_beg,Reflective-Sensing-Visual-Sequential,MH_086,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I02_int__MH_050,P04_ActSenVerGlo_I02_int,Active-Sensing-Verbal-Global,MH_050,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I01_beg__MH_060,P15_RefIntVerSeq_I01_beg,Reflective-Intuitive-Verbal-Sequential,MH_060,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I02_int__MH_070,P06_ActIntVisGlo_I02_int,Active-Intuitive-Visual-Global,MH_070,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I01_beg__MH_046,P13_RefIntVisSeq_I01_beg,Reflective-Intuitive-Visual-Sequential,MH_046,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I03_adv__MH_079,P12_RefSenVerGlo_I03_adv,Reflective-Sensing-Verbal-Global,MH_079,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I01_beg__MH_078,P06_ActIntVisGlo_I01_beg,Active-Intuitive-Visual-Global,MH_078,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I03_adv__MH_108,P04_ActSenVerGlo_I03_adv,Active-Sensing-Verbal-Global,MH_108,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I01_beg__MH_084,P07_ActIntVerSeq_I01_beg,Active-Intuitive-Verbal-Sequential,MH_084,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I04_gen__MH_092,P07_ActIntVerSeq_I04_gen,Active-Intuitive-Verbal-Sequential,MH_092,,R0_WIN,,R0_WIN
P01_ActSenVisSeq_I02_int__MH_103,P01_ActSenVisSeq_I02_int,Active-Sensing-Visual-Sequential,MH_103,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I03_adv__MH_107,P02_ActSenVisGlo_I03_adv,Active-Sensing-Visual-Global,MH_107,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I04_gen__MH_077,P04_ActSenVerGlo_I04_gen,Active-Sensing-Verbal-Global,MH_077,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I05_gen__MH_036,P06_ActIntVisGlo_I05_gen,Active-Intuitive-Visual-Global,MH_036,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I04_gen__MH_089,P13_RefIntVisSeq_I04_gen,Reflective-Intuitive-Visual-Sequential,MH_089,,R0_WIN,,R0_WIN
P13_RefIntVisSeq_I04_gen__MH_093,P13_RefIntVisSeq_I04_gen,Reflective-Intuitive-Visual-Sequential,MH_093,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I01_beg__MH_105,P15_RefIntVerSeq_I01_beg,Reflective-Intuitive-Verbal-Sequential,MH_105,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I03_adv__MH_065,P03_ActSenVerSeq_I03_adv,Active-Sensing-Verbal-Sequential,MH_065,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I03_adv__MH_065,P15_RefIntVerSeq_I03_adv,Reflective-Intuitive-Verbal-Sequential,MH_065,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I05_gen__MH_029,P11_RefSenVerSeq_I05_gen,Reflective-Sensing-Verbal-Sequential,MH_029,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I05_gen__MH_080,P05_ActIntVisSeq_I05_gen,Active-Intuitive-Visual-Sequential,MH_080,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I02_int__MH_050,P03_ActSenVerSeq_I02_int,Active-Sensing-Verbal-Sequential,MH_050,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I03_adv__MH_078,P14_RefIntVisGlo_I03_adv,Reflective-Intuitive-Visual-Global,MH_078,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I04_gen__MH_090,P01_ActSenVisSeq_I04_gen,Active-Sensing-Visual-Sequential,MH_090,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I04_gen__MH_089,P14_RefIntVisGlo_I04_gen,Reflective-Intuitive-Visual-Global,MH_089,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I01_beg__MH_088,P11_RefSenVerSeq_I01_beg,Reflective-Sensing-Verbal-Sequential,MH_088,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I03_adv__MH_029,P10_RefSenVisGlo_I03_adv,Reflective-Sensing-Visual-Global,MH_029,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I05_gen__MH_105,P04_ActSenVerGlo_I05_gen,Active-Sensing-Verbal-Global,MH_105,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I04_gen__MH_093,P10_RefSenVisGlo_I04_gen,Reflective-Sensing-Visual-Global,MH_093,,R0_WIN,,R0_WIN
P16_RefIntVerGlo_I04_gen__MH_033,P16_RefIntVerGlo_I04_gen,Reflective-Intuitive-Verbal-Global,MH_033,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I04_gen__MH_028,P01_ActSenVisSeq_I04_gen,Active-Sensing-Visual-Sequential,MH_028,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I04_gen__MH_096,P07_ActIntVerSeq_I04_gen,Active-Intuitive-Verbal-Sequential,MH_096,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I04_gen__MH_083,P08_ActIntVerGlo_I04_gen,Active-Intuitive-Verbal-Global,MH_083,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I02_int__MH_042,P16_RefIntVerGlo_I02_int,Reflective-Intuitive-Verbal-Global,MH_042,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I04_gen__MH_045,P16_RefIntVerGlo_I04_gen,Reflective-Intuitive-Verbal-Global,MH_045,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I03_adv__MH_083,P09_RefSenVisSeq_I03_adv,Reflective-Sensing-Visual-Sequential,MH_083,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I03_adv__MH_031,P02_ActSenVisGlo_I03_adv,Active-Sensing-Visual-Global,MH_031,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I04_gen__MH_038,P14_RefIntVisGlo_I04_gen,Reflective-Intuitive-Visual-Global,MH_038,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I05_gen__MH_089,P13_RefIntVisSeq_I05_gen,Reflective-Intuitive-Visual-Sequential,MH_089,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I02_int__MH_082,P04_ActSenVerGlo_I02_int,Active-Sensing-Verbal-Global,MH_082,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I02_int__MH_079,P16_RefIntVerGlo_I02_int,Reflective-Intuitive-Verbal-Global,MH_079,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I02_int__MH_081,P01_ActSenVisSeq_I02_int,Active-Sensing-Visual-Sequential,MH_081,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I05_gen__MH_046,P08_ActIntVerGlo_I05_gen,Active-Intuitive-Verbal-Global,MH_046,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I02_int__MH_100,P03_ActSenVerSeq_I02_int,Active-Sensing-Verbal-Sequential,MH_100,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I02_int__MH_103,P08_ActIntVerGlo_I02_int,Active-Intuitive-Verbal-Global,MH_103,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I04_gen__MH_031,P12_RefSenVerGlo_I04_gen,Reflective-Sensing-Verbal-Global,MH_031,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I04_gen__MH_001,P14_RefIntVisGlo_I04_gen,Reflective-Intuitive-Visual-Global,MH_001,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I01_beg__MH_027,P04_ActSenVerGlo_I01_beg,Active-Sensing-Verbal-Global,MH_027,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I02_int__MH_046,P11_RefSenVerSeq_I02_int,Reflective-Sensing-Verbal-Sequential,MH_046,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I03_adv__MH_027,P15_RefIntVerSeq_I03_adv,Reflective-Intuitive-Verbal-Sequential,MH_027,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I04_gen__MH_065,P12_RefSenVerGlo_I04_gen,Reflective-Sensing-Verbal-Global,MH_065,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I02_int__MH_094,P02_ActSenVisGlo_I02_int,Active-Sensing-Visual-Global,MH_094,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I05_gen__MH_051,P04_ActSenVerGlo_I05_gen,Active-Sensing-Verbal-Global,MH_051,,R1_WIN,,R1_WIN
P16_RefIntVerGlo_I02_int__MH_091,P16_RefIntVerGlo_I02_int,Reflective-Intuitive-Verbal-Global,MH_091,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I01_beg__MH_097,P07_ActIntVerSeq_I01_beg,Active-Intuitive-Verbal-Sequential,MH_097,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I01_beg__MH_084,P05_ActIntVisSeq_I01_beg,Active-Intuitive-Visual-Sequential,MH_084,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I05_gen__MH_095,P09_RefSenVisSeq_I05_gen,Reflective-Sensing-Visual-Sequential,MH_095,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I05_gen__MH_094,P12_RefSenVerGlo_I05_gen,Reflective-Sensing-Verbal-Global,MH_094,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I03_adv__MH_027,P13_RefIntVisSeq_I03_adv,Reflective-Intuitive-Visual-Sequential,MH_027,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I02_int__MH_097,P11_RefSenVerSeq_I02_int,Reflective-Sensing-Verbal-Sequential,MH_097,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I03_adv__MH_041,P04_ActSenVerGlo_I03_adv,Active-Sensing-Verbal-Global,MH_041,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I01_beg__MH_097,P12_RefSenVerGlo_I01_beg,Reflective-Sensing-Verbal-Global,MH_097,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I03_adv__MH_001,P01_ActSenVisSeq_I03_adv,Active-Sensing-Visual-Sequential,MH_001,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I01_beg__MH_037,P01_ActSenVisSeq_I01_beg,Active-Sensing-Visual-Sequential,MH_037,,R1_WIN,,R1_WIN
P01_ActSenVisSeq_I05_gen__MH_081,P01_ActSenVisSeq_I05_gen,Active-Sensing-Visual-Sequential,MH_081,,R1_WIN,,R1_WIN
P07_ActIntVerSeq_I04_gen__MH_075,P07_ActIntVerSeq_I04_gen,Active-Intuitive-Verbal-Sequential,MH_075,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I01_beg__MH_001,P09_RefSenVisSeq_I01_beg,Reflective-Sensing-Visual-Sequential,MH_001,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I03_adv__MH_027,P14_RefIntVisGlo_I03_adv,Reflective-Intuitive-Visual-Global,MH_027,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I05_gen__MH_084,P10_RefSenVisGlo_I05_gen,Reflective-Sensing-Visual-Global,MH_084,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I03_adv__MH_080,P12_RefSenVerGlo_I03_adv,Reflective-Sensing-Verbal-Global,MH_080,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I02_int__MH_080,P15_RefIntVerSeq_I02_int,Reflective-Intuitive-Verbal-Sequential,MH_080,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I05_gen__MH_038,P06_ActIntVisGlo_I05_gen,Active-Intuitive-Visual-Global,MH_038,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I03_adv__MH_015,P12_RefSenVerGlo_I03_adv,Reflective-Sensing-Verbal-Global,MH_015,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I04_gen__MH_039,P04_ActSenVerGlo_I04_gen,Active-Sensing-Verbal-Global,MH_039,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I01_beg__MH_105,P05_ActIntVisSeq_I01_beg,Active-Intuitive-Visual-Sequential,MH_105,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I04_gen__MH_027,P14_RefIntVisGlo_I04_gen,Reflective-Intuitive-Visual-Global,MH_027,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I01_beg__MH_050,P09_RefSenVisSeq_I01_beg,Reflective-Sensing-Visual-Sequential,MH_050,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I05_gen__MH_069,P03_ActSenVerSeq_I05_gen,Active-Sensing-Verbal-Sequential,MH_069,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I04_gen__MH_069,P12_RefSenVerGlo_I04_gen,Reflective-Sensing-Verbal-Global,MH_069,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I04_gen__MH_015,P12_RefSenVerGlo_I04_gen,Reflective-Sensing-Verbal-Global,MH_015,,R1_WIN,,R1_WIN
P15_RefIntVerSeq_I02_int__MH_032,P15_RefIntVerSeq_I02_int,Reflective-Intuitive-Verbal-Sequential,MH_032,,R1_WIN,,R1_WIN
P12_RefSenVerGlo_I05_gen__MH_097,P12_RefSenVerGlo_I05_gen,Reflective-Sensing-Verbal-Global,MH_097,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I03_adv__MH_030,P03_ActSenVerSeq_I03_adv,Active-Sensing-Verbal-Sequential,MH_030,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I05_gen__MH_078,P03_ActSenVerSeq_I05_gen,Active-Sensing-Verbal-Sequential,MH_078,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I04_gen__MH_094,P05_ActIntVisSeq_I04_gen,Active-Intuitive-Visual-Sequential,MH_094,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I02_int__MH_027,P02_ActSenVisGlo_I02_int,Active-Sensing-Visual-Global,MH_027,,R1_WIN,,R1_WIN
P09_RefSenVisSeq_I03_adv__MH_092,P09_RefSenVisSeq_I03_adv,Reflective-Sensing-Visual-Sequential,MH_092,,R0_WIN,,R0_WIN
P12_RefSenVerGlo_I03_adv__MH_096,P12_RefSenVerGlo_I03_adv,Reflective-Sensing-Verbal-Global,MH_096,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I03_adv__MH_046,P02_ActSenVisGlo_I03_adv,Active-Sensing-Visual-Global,MH_046,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I04_gen__MH_027,P06_ActIntVisGlo_I04_gen,Active-Intuitive-Visual-Global,MH_027,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I01_beg__MH_069,P10_RefSenVisGlo_I01_beg,Reflective-Sensing-Visual-Global,MH_069,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I05_gen__MH_041,P10_RefSenVisGlo_I05_gen,Reflective-Sensing-Visual-Global,MH_041,,R1_WIN,,R1_WIN
P02_ActSenVisGlo_I03_adv__MH_090,P02_ActSenVisGlo_I03_adv,Active-Sensing-Visual-Global,MH_090,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I02_int__MH_046,P06_ActIntVisGlo_I02_int,Active-Intuitive-Visual-Global,MH_046,,R1_WIN,,R1_WIN
P11_RefSenVerSeq_I01_beg__MH_078,P11_RefSenVerSeq_I01_beg,Reflective-Sensing-Verbal-Sequential,MH_078,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I01_beg__MH_077,P03_ActSenVerSeq_I01_beg,Active-Sensing-Verbal-Sequential,MH_077,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I03_adv__MH_090,P05_ActIntVisSeq_I03_adv,Active-Intuitive-Visual-Sequential,MH_090,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I05_gen__MH_108,P06_ActIntVisGlo_I05_gen,Active-Intuitive-Visual-Global,MH_108,,R1_WIN,,R1_WIN
P10_RefSenVisGlo_I02_int__MH_104,P10_RefSenVisGlo_I02_int,Reflective-Sensing-Visual-Global,MH_104,,R1_WIN,,R1_WIN
P14_RefIntVisGlo_I02_int__MH_101,P14_RefIntVisGlo_I02_int,Reflective-Intuitive-Visual-Global,MH_101,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I02_int__MH_078,P08_ActIntVerGlo_I02_int,Active-Intuitive-Verbal-Global,MH_078,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I03_adv__MH_028,P05_ActIntVisSeq_I03_adv,Active-Intuitive-Visual-Sequential,MH_028,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I01_beg__MH_086,P05_ActIntVisSeq_I01_beg,Active-Intuitive-Visual-Sequential,MH_086,,R1_WIN,,R1_WIN
P04_ActSenVerGlo_I05_gen__MH_041,P04_ActSenVerGlo_I05_gen,Active-Sensing-Verbal-Global,MH_041,,R1_WIN,,R1_WIN
P03_ActSenVerSeq_I05_gen__MH_008,P03_ActSenVerSeq_I05_gen,Active-Sensing-Verbal-Sequential,MH_008,,R1_WIN,,R1_WIN
P08_ActIntVerGlo_I03_adv__MH_053,P08_ActIntVerGlo_I03_adv,Active-Intuitive-Verbal-Global,MH_053,,R1_WIN,,R1_WIN
P13_RefIntVisSeq_I01_beg__MH_029,P13_RefIntVisSeq_I01_beg,Reflective-Intuitive-Visual-Sequential,MH_029,,R1_WIN,,R1_WIN
P06_ActIntVisGlo_I02_int__MH_086,P06_ActIntVisGlo_I02_int,Active-Intuitive-Visual-Global,MH_086,,R1_WIN,,R1_WIN
P05_ActIntVisSeq_I02_int__MH_073,P05_ActIntVisSeq_I02_int,Active-Intuitive-Visual-Sequential,MH_073,,R0_WIN,,R0_WIN
P02_ActSenVisGlo_I02_int__MH_082,P02_ActSenVisGlo_I02_int,Active-Sensing-Visual-Global,MH_082,,R1_WIN,,R1_WIN
